uid,profession,pid,item_description,price,category,site_name
6,CPE,386,"Dynabrade® 54084 Disc Backing Pad, 1-1/4 in Dia, 1/4-20 Female, PSA Attachment, Urethane/Vinyl Face",15.61,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
6,CPE,373,"Dynabrade® 53976 Non-Vacuum Interface Pad, 3-1/2 in Dia, Hook Attachment",8.73,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
6,CPE,97,"CLICK discrete input module, 8-point, 100-120 VAC, 2 isolated common(s), 4 point(s) per common. Removable terminal block included.",41.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|AC I/O & Relay Outputs,Automation Direct
6,CPE,339,Burr-Rx® 89023 Miniature Drive Arbor,14.74,Abrasives|Abrasive Accessories|Adapters & Bushings,Blackhawk Industrial
6,CPE,130,"Productivity1000 discrete input module, 8-point, 120-240 VAC, 2 isolated common(s), 4 point(s) per common. Requires P1-10RTB or P1-10RTB-1 removable terminal block or ZIPLink pre-wired cables.",67.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|AC I/O (Relay Outputs),Automation Direct
6,CPE,448,"Dynabrade® 56142 Vacuum Backing Pad, 6 Holes, 3 in Dia, 5/16-24 Male, Hook Attachment",26.66,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
6,CPE,385,"Dynabrade® 54037 Disc Backing Pad, 1-1/4 in Dia, 1/4-20 Female, Locking Attachment, Vinyl",12.49,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
6,CPE,130,"Productivity1000 discrete input module, 8-point, 120-240 VAC, 2 isolated common(s), 4 point(s) per common. Requires P1-10RTB or P1-10RTB-1 removable terminal block or ZIPLink pre-wired cables.",67.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|AC I/O (Relay Outputs),Automation Direct
7,IE,910,"#12-14 x 1"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws, Pancake Head with #2 Phillips Drive, #3 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
7,IE,933,"#12-24 x 2-1/2"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
7,IE,956,"#8 x 1-1/4"" Cement Board Self-Drilling Screws, Phillips Wafer Head, #2 Point, #2 Phillips Driver, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
7,IE,969,"#10 x 3 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 20TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
7,IE,946,"1/4""-20 x 3-1/2"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
7,IE,727,Dosatron® 8mm Hose for D14MZ2 Injector,9.18,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
7,IE,381,"Dynabrade® 53997 Gear Driven Vacuum Disc Backing Pad, 15 Holes, 11 in Dia, 5/6-24 Male, Hook Attachment, Vinyl",176.17,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
7,IE,728,Dosatron® DM11F Diaphragm Assembly,46.19,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
7,IE,613,Galvanized Cable by THE ROLL - 7x19 - 250 ft,28.83,Farm & Livestock|Curtain Systems|Cable,QC Supply
7,IE,421,"Dynabrade® 56320 Vacuum Backing Pad, 44 Holes, 5 in Dia, 5/16-24 Male, Hook Attachment",41.51,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
7,IE,650,"DURAFAN® 24"" High Volume Basket Fan - Black",221.45,"Commercial & Industrial|Fans, Ventilation & Controls|Basket Fans",QC Supply
7,IE,13,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 3ft cable length, blue. For use with 10/100/1000 Mbps networks.",4.75,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
7,IE,408,"Dynabrade® 56197 Non-Vacuum Backing Pad, 6 in Dia, 5/16-24 Male, Hook Attachment, Foam",34.09,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
7,IE,140,"Productivity1000 temperature input module, RTD, 4-channel, 16-bit resolution, input RTD type(s): Pt100, Pt1000, JPt100, Cu10, Cu25 and Ni120. (1) P1-10RTB screw terminal block included.",118.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|Analog I/O,Automation Direct
7,IE,975,"#12 x 1-1/4 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 25TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
7,IE,89,"CLICK discrete input module, 8-point, 3.3-5 VDC, sinking/sourcing, 2 isolated common(s), 4 point(s) per common. Removable terminal block included.",34.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|DC I/O,Automation Direct
7,IE,78,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, DC, Analog Input: 2-channel, current/voltage, Discrete Output: 4-point, sourcing, Analog Output: 2-channel, current/voltage.",183.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
7,IE,690,"DURAFAN® Replacement Basket Fan Blades - 30""",49.56,"Commercial & Industrial|Fans, Ventilation & Controls|Replacement Fan Blades",QC Supply
7,IE,437,"Dynabrade® 53974 Non-Vacuum Interface Pad, 3 in Dia, Hook Attachment",7.63,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
7,IE,662,Aegis™ RP Bait Station - Locking,10.8,"Commercial & Industrial|Pest Control, Rodent, & Insect|Traps & Bait Stations",QC Supply
7,IE,424,"Dynabrade® 51345 Medium Density Disc Backing Pad, 2 in Dia, 3/8-24 Female, Locking Attachment",12.76,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
8,ME,829,"3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 72""",88.92,"Alloy|Flat|Cold Finished|3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
8,ME,854,"1/2"" {A} x 1"" {B} 4140 Cold Finished, Annealed - By the Inch",0.74,"Alloy|Flat|Cold Finished|1/2"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
8,ME,1044,"#10-16 x 1/2"" Drilit® Self-Drilling Screws, 5/16"" High Hex Washer Head, #3 Drilit® Point, Carbon Steel with Stalgard Coating, Made in USA",nan,"Fasteners|Screws|Self Drilling Screws|Elco Self-Drilling Screws|Standard Drilit® Self-Drilling Screws, Made in USA|Drilit® Self-Drilling Screws, Hex Washer Head, Made in USA",Tanner Bolt
8,ME,217,Sheet Metal Brake BB-12014,10295.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
8,ME,273,Sheet Metal Air Shear SH-5216A,5495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Pneumatic Sheet Metal Shears",Bailiegh Industrial
8,ME,1032,"7PC TORX® Equivalent (6-Lobe) Tamper Resistant Screwdriver Kit Contains Sizes :#7,#8,#9,#10, #15,#20,#25",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
8,ME,762,"1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 36""",24.39,"Alloy|Flat|Cold Finished|1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
8,ME,839,"3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed - 12""",24.08,"Alloy|Flat|Cold Finished|3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
8,ME,836,"3/8"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 60""",111.65,"Alloy|Flat|Cold Finished|3/8"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
8,ME,982,"#12 x 1"" Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 25TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
9,CPE,644,Dosatron® D14MZ2 Injector With Bypass Top,429.99,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
9,CPE,696,Dosatron® D25RE2 Medicator Repair Parts,5.97,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
9,CPE,479,CUTOFF WHEEL 4.5X.25X5/8-11 ALUM 46MD,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
9,CPE,342,"Roloc 051144-45096 Regular Disc Backup Pad, 2 in Dia",18.68,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
9,CPE,535,SURFACE BLENDING WHL 6X1X1,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
9,CPE,512,DC CUTOFF WHEEL T 27 4.5X1/8X7/8 GEM,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
9,CPE,588,30435 DC CUTOFF WHL 4.5X1/8X5/8-11 GEM,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
10,ME,3,"ProSense hydrostatic submersible level transmitter, 0 to 20 psig (46.1ft of water column) sensing range, 4-20 mA, stainless steel body and polyoxymethylene (POM) ported bullet nose cap, 1/2in male NPT with shielded and vented 60ft cable.",353.0,Process Control & Measurement|Level Sensors & Controllers|Submersible Level Sensors,Automation Direct
10,ME,13,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 3ft cable length, blue. For use with 10/100/1000 Mbps networks.",4.75,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
10,ME,30,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 10ft cable length, green. For use with 10/100/1000 Mbps networks.",9.25,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
10,ME,54,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 50ft cable length, green. For use with 10/100/1000 Mbps networks.",26.0,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
10,ME,106,"CLICK analog output module, 4-channel, voltage, 12-bit, output voltage signal range(s) of 0-10 VDC, external 24 VDC required.",122.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|Analog I/O,Automation Direct
11,EE,710,"Pulse Output Water Meter - 3/4""",89.99,Commercial & Industrial|Plumbing Supplies|Water Meters,QC Supply
11,EE,640,Chemilizer™ HN55 Fixed Ratio Injectors,185.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
11,EE,634,"DURAFAN® 24"" Select Speed Shutter Fan",205.8,"Commercial & Industrial|Fans, Ventilation & Controls|Shutter Fans",QC Supply
11,EE,623,Nylon Hose Menders,0.46,Commercial & Industrial|Plumbing Supplies|Fittings,QC Supply
11,EE,709,Seal Kit for Dosatron®,47.88,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
11,EE,680,Dosatron® D14MZ3000 Injector,1082.53,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
12,CPE,734,Casco CS Concentrate Neutral Cleaner - 1 Gal.,11.15,Commercial & Industrial|Office & Janitorial|Cleaning Tools & Supplies,QC Supply
12,CPE,664,Dosmatic® SuperDos® 30,455.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
13,CE,231,Manual Slip Roll Machine SR-2420M,795.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Slip Rolls",Bailiegh Industrial
13,CE,222,Sheet Metal Brake BB-12014H,21495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Hydraulic Sheet Metal Brakes",Bailiegh Industrial
13,CE,448,"Dynabrade® 56142 Vacuum Backing Pad, 6 Holes, 3 in Dia, 5/16-24 Male, Hook Attachment",26.66,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
13,CE,169,Radius Bender R-M7,695.0,Metalworking|Tube & Pipe Benders|Roll Benders|Manual Roll Benders,Bailiegh Industrial
13,CE,219,Finger Brake BB-15722,14195.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
14,CE,1018,"#55 X 2"""" Torx® Equivalent Security 1/4"""" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
14,CE,969,"#10 x 3 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 20TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
15,CPE,627,Edstrom Hose Barb,1.3,Commercial & Industrial|Horticulture & Greenhouse|Fittings & Accessories,QC Supply
15,CPE,685,Casco Fast Kleen Cool Cell Cleaner - 1 Gal.,9.59,Commercial & Industrial|Horticulture & Greenhouse|Water Treatments,QC Supply
15,CPE,209,Sheet Metal Finger Brake BB-4012F,2295.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
15,CPE,202,Straight Sheet Metal Brake HB-12014,7695.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Straight Sheet Metal Brakes",Bailiegh Industrial
15,CPE,297,Vertical Band Saw BSV-12,3295.0,Metalworking|Saws|Band Saws|Vertical Band Saws,Bailiegh Industrial
15,CPE,154,Baileigh Industrial Rotary Draw Bender - RDB-125,4895.0,Metalworking|Tube & Pipe Benders|Hydraulic Rotary Draw Benders,Bailiegh Industrial
15,CPE,1011,"#20 X 2"" TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
15,CPE,178,Angle Roller R-H55,17295.0,Metalworking|Tube & Pipe Benders|Roll Benders|Hydraulic Roll Benders,Bailiegh Industrial
15,CPE,27,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 10ft cable length, gray. For use with 10/100/1000 Mbps networks.",9.25,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
15,CPE,70,"CLICK Ethernet Basic PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 8-point, DC, Discrete Output: 6-point, sourcing.",132.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
15,CPE,271,MPS-2 Throatless Shear,495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Manual Sheet Metal Shears",Bailiegh Industrial
15,CPE,694,Dosatron® Li'l Bud-D Quick Hookup Kit,77.16,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
15,CPE,914,"1/4""-20 x 2-13/16"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws with Wings, Flat Head with #3 Phillips Drive, #5 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
15,CPE,183,Hydraulic Roll Bender R-H120,55995.0,Metalworking|Tube & Pipe Benders|Roll Benders|Hydraulic Roll Benders,Bailiegh Industrial
15,CPE,916,"#10-24 x 1"" Self-Drilling Screws - Wood to Metal Reamers, Phillips Wafer Head, #3 Point, Cabon Steel with Gray Stalgard Coating, Made in USA",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
15,CPE,1009,"#10 X 2"" TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
15,CPE,197,Sheet Metal Brake HB-4816E,1295.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Straight Sheet Metal Brakes",Bailiegh Industrial
15,CPE,231,Manual Slip Roll Machine SR-2420M,795.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Slip Rolls",Bailiegh Industrial
15,CPE,44,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 25ft cable length, black. For use with 10/100/1000 Mbps networks.",15.5,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
15,CPE,256,"Hydraulic Metal Shear, SH-10010",21495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
15,CPE,925,"#11 x 3-7/16"" Self-Drilling Screws - Wood to Metal Reamers, Phillips Wafer Head, #4 Point, Cabon Steel with Gray Stalgard Coating, Made in USA",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
15,CPE,115,"CLICK terminal blocks, replacement, 3-pole. Package of 2. For use with CLICK standard and analog PLCs.",7.25,Programmable Controllers|CLICK Series PLCs (S...|Spare Parts & Specialty Items,Automation Direct
16,EE,73,"CLICK Ethernet Standard PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 8-point, DC, Discrete Output: 6-point, sinking.",153.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
16,EE,129,"Productivity1000 discrete combo module, Input: 8-point, 12-24 VDC, sinking/sourcing, Output: 7-point, 12-24 VDC, sourcing, 1A/point. Requires P2-RTB or P2-RTB-1 removable terminal block or ZIPLink pre-wired cables.",59.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|DC & Combo I/O,Automation Direct
16,EE,652,TH415 Corrosion Resistant Thermostat,37.49,"Commercial & Industrial|Fans, Ventilation & Controls|Thermostats & Timers",QC Supply
16,EE,648,"1"" Universal Hudson Valve - Gravity/Pressurized Flow",26.0,Commercial & Industrial|Plumbing Supplies|Valves,QC Supply
17,IE,1026,#27 TORX® Equivalent (6-Lobe) Security Screw Driver Power Handle,nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
17,IE,901,"#10 x 1/2 Self-Drilling Screws, Undercut Flat Phillips Head, #2 Point, 18.8 Stainless Steel",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
17,IE,937,"1/4""-20 x 2-3/4"" Torx Self-Drilling Screws with Wings - Wood to Metal Reamers, #4 Point, T27 Driver, Tanner Pro Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
17,IE,29,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 10ft cable length, blue. For use with 10/100/1000 Mbps networks.",9.25,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
17,IE,1003,"#50 Torx® Equivalent Security 5/16"""" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
17,IE,126,"Productivity1000 discrete output module, 15-point, 3.3-24 VDC, sinking, 2 common(s), 8 point(s) per common, 1A/point. Requires P2-RTB or P2-RTB-1 removable terminal block or ZIPLink pre-wired cables.",54.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|DC & Combo I/O,Automation Direct
17,IE,112,"RHINO DC to DC converter, 9.5-18 VDC input, 24 VDC output, 1A, 25W, plastic housing, 35mm DIN rail mount, screw terminal, removable. DIN rail insert for panel mounting included.",80.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|Power Supplies,Automation Direct
17,IE,649,Dosmatic® SuperDos® 20 - 2.5%,285.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
17,IE,131,"Productivity1000 discrete output module, 8-point, 120-240 VAC, 2 isolated common(s), 4 point(s) per common, 0.5A/point, 4A/common. Requires P1-10RTB or P1-10RTB-1 removable terminal block or ZIPLink pre-wired cables.",81.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|AC I/O (Relay Outputs),Automation Direct
17,IE,627,Edstrom Hose Barb,1.3,Commercial & Industrial|Horticulture & Greenhouse|Fittings & Accessories,QC Supply
18,CE,929,"#12-24 x 2"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Tanner Pro Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
18,CE,909,"#10-16 x 1"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws, Pancake Head with #2 Phillips Drive, #2 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
